body,size
39253,85107205
39433,85099958
102188,85070031
39292,85011041
102019,85008940
39271,84980019
39769,84919453
101934,84910644
39275,84901874
39431,84885335
39620,84869262
40159,84793957
39422,84751526
39488,84750618
39475,84739833
40803,84710724
39319,84699446
40799,84687357
39463,84679250
39370,84673966
101760,84629731
40069,84601481
39491,84447931
39434,84402110
100137,84394629
39862,84384072
101920,84349068
39531,84346406
39804,84322161
102040,84321220
39406,84253460
40089,84218264
40194,84209579
39513,84194491
39590,84182834
39474,84145505
39472,84105536
39421,84100056
41134,84086445
102353,84068097
39945,84066780
101250,83962399
40029,83936521
39679,83891602
100601,83840316
39453,83824919
39726,83755699
39576,83654184
39522,83647694
100694,83634976
39486,83634554
39484,83624228
40575,83600454
40284,83585868
40155,83583727
102431,83569469
39926,83567355
39682,83494975
39793,83463635
39818,83444648
40139,83419595
39540,83329992
39556,83298978
39571,83279290
39549,83272238
41703,83263087
39569,83256674
39661,83242870
39618,83232686
39667,83208114
39570,83176310
39816,83146552
101061,83069729
39605,83001192
39600,82990455
39649,82934955
39684,82918313
39619,82911065
40198,82909290
39627,82895887
40205,82873854
101243,82850126
100323,82848378
39709,82835434
102668,82824423
39969,82813339
40097,82810879
39956,82807664
39646,82792137
39653,82778658
39771,82772028
39666,82770666
102598,82768680
39791,82749273
39857,82720188
40585,82711043
39707,82554683
39899,82487265
101568,82468205
39727,82441805
40109,82408756
39975,82336078
41275,82324880
39931,82287505
101083,82218847
100835,82218824
40023,82207738
39764,82187234
39783,82127224
40251,82097877
39789,82091869
39837,82063837
39814,81998993
39854,81949856
41193,81948539
100767,81922458
40256,81914839
101859,81882825
102226,81831095
39841,81764549
40577,81740658
40108,81734157
39923,81729919
102434,81715047
39848,81689074
39871,81661144
102045,81549463
39898,81547280
40288,81541334
100122,81498473
40365,81428975
101482,81326359
39933,81321267
41033,81308572
40017,81167244
101581,81165575
39951,81155130
101893,81121519
40003,81085898
40007,81072513
39976,81046864
40790,80942530
39997,80889414
41342,80802216
101937,80776556
39994,80754287
101591,80723021
40018,80720705
40144,80678481
40030,80656303
41190,80536930
40045,80521348
40049,80483869
40116,80473266
40059,80454947
101989,80424350
40591,80417257
40065,80391096
40286,80312280
40082,80304569
41795,80282062
100680,80266468
40245,80244159
41049,80186534
40100,80181944
40406,80177116
40104,80164233
40106,80159691
40257,80115610
40171,80030076
101281,79986318
40168,79984394
40464,79956024
101316,79940342
40152,79938266
40197,79920168
41743,79901184
40737,79877596
40206,79870011
40331,79778186
41078,79758352
40215,79718258
40283,79571653
40912,79527377
40216,79478312
40209,79454634
40767,79454555
40481,79448119
40693,79444005
40217,79415184
41200,79300933
40519,79286259
101863,79247355
40267,79242346
40942,79210802
41214,79123854
41508,79086863
40610,79071532
102043,79070264
40329,78985459
40503,78964356
100230,78946473
40431,78903597
101742,78742915
40566,78684877
40958,78660850
101328,78657880
101633,78622954
100500,78607945
41391,78607536
40427,78582703
40671,78577305
42469,78550274
100632,78519229
40454,78476784
42119,78471488
40775,78464957
40378,78436881
40408,78365370
41471,78308709
40489,78223454
40720,78216263
41187,78092876
40444,78074448
40683,78032280
40579,78024575
40465,77996117
42052,77983808
40513,77952917
40698,77931457
40476,77907722
40536,77869029
101421,77867208
102418,77847167
40550,77808159
40949,77763769
40604,77757489
40523,77746035
100766,77705409
41021,77688935
40537,77650557
40528,77631551
41018,77593353
100165,77589459
41622,77515215
40556,77495670
40562,77489060
41117,77476994
40574,77435611
40733,77400043
40679,77360149
40592,77307896
40603,77272937
40665,77261979
100531,77248770
40621,77235802
100259,77135509
40761,77134161
41220,77129692
40777,77108609
101970,77089853
40783,77078051
40676,77072395
40651,77058923
43340,77018176
40653,76992894
40658,76990185
102428,76977444
100894,76957066
102523,76933346
41080,76925525
40859,76919790
40675,76889967
41057,76885317
40900,76880707
101022,76858946
40869,76849341
40779,76847338
40878,76821972
40824,76730111
100363,76694386
40798,76689160
101671,76636141
41192,76627401
100940,76613263
41610,76555719
41020,76439907
40971,76434299
40846,76397906
41161,76355254
40823,76350374
41156,76310937
40789,76292071
41027,76275247
40907,76260210
41173,76249980
40832,76198249
40877,76137309
101382,76128311
42801,76127264
41469,76098451
40957,76090635
42686,76059501
40829,76052362
41084,76045298
40830,76041622
41235,75992130
40852,75988579
100845,75953353
102706,75952007
40919,75929180
40851,75906103
41548,75878696
40876,75844949
102266,75838019
40901,75837506
40956,75787878
40925,75729223
41072,75612877
100328,75611710
40916,75609304
100608,75578392
41094,75562641
41963,75546735
40964,75542889
41257,75500714
40944,75497215
100159,75493304
40994,75486663
41300,75458236
41511,75446858
40960,75403378
100824,75399432
40985,75379277
40990,75208371
41232,75204929
41025,75038702
101306,74962830
41126,74931112
100558,74862685
41067,74783089
41101,74729098
101273,74723990
41309,74718831
43286,74702888
41087,74700174
102349,74663759
41776,74645089
42305,74640962
41167,74562049
41118,74545915
41525,74522082
41289,74495973
41163,74460108
41393,74434899
101069,74431258
101724,74384170
41356,74382739
102781,74355577
42874,74273339
41519,74203962
42230,74192514
41204,74184523
41215,74182581
41302,74172621
100198,74172031
41718,74152853
41307,74092701
41301,74075901
41212,74046919
41236,74019334
41222,73976122
101583,73936473
42295,73930352
41247,73918395
42952,73910151
41243,73825772
41246,73822792
102356,73808045
41305,73798416
102489,73791742
41477,73785152
41269,73719128
41270,73716268
41492,73506263
41920,73446013
42109,73391352
41337,73387708
41371,73360461
42121,73339990
41573,73331046
41343,73291892
41707,73291446
100823,73237890
41720,73162229
41749,73156163
41400,73098413
41390,73032775
42538,72964852
42117,72947074
100309,72935304
41638,72911418
102137,72907291
41402,72855633
41775,72851850
41417,72809392
41426,72740191
41457,72596045
101966,72579560
41604,72557817
41470,72550634
41465,72507378
41518,72488243
41505,72386001
100566,72385320
41491,72364960
42001,72358931
43235,72310582
102189,72289232
101322,72225238
100795,72208611
100046,72199344
42247,72184717
41534,72118524
41557,72104346
41567,72094489
42209,72090967
41624,72057844
42187,71999495
100104,71989377
42245,71958958
41873,71905649
41640,71904748
42055,71892453
42139,71848282
41991,71839671
41818,71796225
42418,71778415
41729,71777905
41632,71759708
41603,71726518
100091,71692867
41887,71668546
43040,71656319
41617,71648073
100213,71643017
42023,71636146
41645,71598321
41686,71591609
101969,71588183
42075,71581704
41710,71561733
41641,71520253
41684,71432729
102790,71381313
41777,71344146
42720,71325100
41955,71297318
41702,71242742
41700,71230696
41807,71209892
42242,71144809
41726,71115699
41862,71093570
42623,71012307
41908,70973316
41857,70927664
42210,70900696
41770,70890056
42198,70861885
41759,70826386
102187,70788797
41985,70776597
100525,70754519
101990,70726323
41839,70633005
42161,70630600
41804,70629439
41909,70627725
41808,70585941
42081,70584014
102495,70570823
101072,70538036
41819,70531071
41831,70511832
44366,70501857
42415,70481279
100431,70480408
41856,70477697
41871,70421608
41896,70416160
42260,70372024
42461,70299631
42084,70265013
41891,70257971
100686,70185298
42037,70169346
42243,70107262
42162,70085040
42894,70076863
43687,70034518
102051,70025902
42076,69960894
100335,69912321
42036,69837280
41983,69828531
101248,69822443
42288,69806117
42452,69771564
101090,69719362
42025,69708974
101155,69697170
42022,69658418
42066,69624277
42040,69600769
42017,69588474
42027,69578938
42425,69544304
42043,69479890
42828,69464927
42074,69447402
42234,69439408
42078,69425069
42481,69387560
42699,69375557
42085,69212596
42675,69194994
42116,69193332
42103,69183232
43465,69089827
42108,69076766
42147,69075488
43544,69016771
42131,68987621
42167,68971937
42301,68966452
42410,68945566
101747,68937328
42146,68927996
101980,68927577
42170,68905523
43779,68888207
42483,68846841
42194,68843396
42165,68831925
42905,68831831
42914,68746442
42223,68744155
42824,68716712
42504,68688912
43643,68663571
42621,68653829
42229,68650737
42316,68576129
42276,68548822
100095,68538528
42765,68538240
42262,68511566
42476,68448979
42683,68426325
42587,68395233
100132,68366885
42450,68349709
42559,68341999
42266,68319823
101516,68304804
102015,68232774
42296,68193847
42449,68168050
42348,68061139
43297,68056051
42444,68041750
42440,68029675
42384,68009321
42320,68007593
42361,68004397
42330,67978484
42338,67939855
101386,67921802
100870,67889410
42350,67869578
100413,67809815
42363,67805700
42375,67770625
42840,67769827
101505,67752622
100232,67747854
42382,67740804
42478,67711115
44858,67690336
100184,67688108
101844,67671245
10003,67656250
42484,67628780
42520,67619837
42411,67572306
43311,67434537
43224,67426855
42600,67424021
42432,67414662
42845,67405977
42505,67368126
42443,67326278
43764,67289823
102028,67279772
101651,67254049
42457,67250252
42715,67168245
100817,67155240
42496,67145847
44046,67120321
42495,67116684
42595,67038656
42560,67025255
42509,66992521
101804,66968814
43192,66924962
42518,66915495
42530,66881442
42574,66877856
42531,66857662
42562,66852887
101275,66852773
42547,66851887
43016,66836506
43815,66818769
42548,66817056
42561,66814996
42949,66788241
101082,66760676
43138,66756679
42711,66718160
42586,66680762
44067,66659628
43862,66629261
42721,66602054
100893,66576344
42650,66542416
42716,66528456
42635,66508444
42781,66496173
43083,66473447
42867,66431261
43500,66415470
44417,66412645
43025,66406899
42617,66395830
42668,66338608
43156,66331551
42637,66320784
42816,66242795
102581,66230783
42836,66223405
42659,66183736
42956,66110645
42672,66096962
42703,66043197
42687,66036897
42906,66020360
44226,66001851
42929,65981324
42707,65944385
44144,65919818
42724,65919014
42776,65855186
43161,65849358
43163,65830262
42726,65819811
42759,65769555
42787,65722428
42885,65650994
42797,65602227
100251,65601965
43616,65501829
101686,65446249
43043,65445234
100033,65433051
42861,65394091
42831,65361075
42821,65328341
43564,65298489
42813,65295743
42814,65294754
42879,65288788
42853,65272484
43307,65229455
43034,65196572
43257,65190336
43244,65182323
42850,65170224
43323,65152648
44845,65147554
42871,65122240
42957,65039668
42925,65034880
42881,64977433
44308,64950681
43126,64936472
42954,64908863
42889,64907523
42932,64900264
43426,64895911
43382,64884396
102131,64865279
42983,64861708
43245,64847589
43098,64816499
43324,64745836
43555,64742324
43328,64739470
44679,64687637
43269,64677524
43791,64605764
43364,64518738
102013,64498699
44545,64488332
43201,64482373
43191,64466649
43159,64405293
43006,64386969
43010,64383808
42996,64367338
43173,64360748
43158,64309221
43004,64273151
43337,64252893
43048,64239480
43828,64215991
43022,64193015
43075,64169316
43033,64161516
43227,64153021
102507,64121246
43429,64120830
44177,64078142
43281,64073305
43621,64062079
101071,64046580
43044,64037032
43145,63972408
43106,63920935
43196,63818632
43111,63800137
43116,63760567
43081,63747442
43213,63747359
43715,63698095
43124,63575447
43128,63562787
43435,63550794
43799,63527888
43123,63525361
101240,63445875
44613,63437583
43287,63412033
43136,63377288
43151,63345356
43160,63327242
43672,63313080
44202,63280594
43603,63259275
102463,63129077
43801,63120316
43200,63096348
100690,63072723
43260,63055132
44376,62988315
101882,62945319
43361,62941802
44662,62933348
43239,62917485
101613,62893000
43710,62890913
43345,62864088
43321,62767917
102531,62742812
10219,62734065
43265,62691017
43533,62681996
43313,62679952
102345,62653555
101036,62599064
44032,62573287
43442,62557395
43845,62511396
43510,62469263
43584,62450247
44338,62401229
101088,62381697
44255,62362389
43550,62333857
100843,62290206
100889,62288008
43899,62238072
43379,62207158
43996,62169997
43377,62153705
43587,62129273
43446,62110251
102039,62090300
43506,62043269
45494,62018806
43681,61992565
45178,61969759
44083,61942500
43437,61934519
43869,61902088
43628,61843975
43873,61815215
102680,61804171
43432,61773246
43512,61734530
43513,61703056
43871,61702577
43466,61645172
44994,61632041
43487,61593606
100979,61577682
43509,61527705
43645,61515125
43524,61457355
101628,61352842
43514,61343419
43563,61321850
43700,61305748
44277,61237005
43547,61229112
43615,61105889
43558,61092032
43832,61079287
44321,61078889
43673,61037241
43730,61015281
43772,61004970
44518,60998521
43859,60993981
43750,60993460
43611,60988851
43930,60960920
44320,60904231
46238,60901053
43612,60871791
101924,60865149
43867,60841068
43674,60815820
45185,60802195
43631,60779852
43657,60753102
45189,60746142
43757,60727567
43676,60721700
44118,60700251
100923,60671183
43675,60625558
43919,60575729
100552,60574301
43747,60573562
101388,60555447
43925,60536694
43719,60516733
43823,60515815
101044,60504961
43698,60493915
44180,60340859
43787,60338099
100039,60333336
45427,60286338
43713,60284577
44119,60267460
